grade,book_name,lecture_no,lecture_title,section_label,section_level,page_no,question_no,star_level,ocr_confidence,has_diagram,text_length_chars,text_length_band,topic_domain,structure_signals,quality_flags,knowledge_anchor_terms,dim5_reference_band,dim5_reference_sublevel,match_safety_level,dim4_reference_level_skeleton,dim4_auto_calibration_allowed,question_text,source_pdf
5,竞赛数学导引 五年级,13,计算综合一,超越篇,challenge,96,4,,0.9908,True,76,medium,calculation,,has_diagram,计算综合一|calculation,高思导引超越篇难度,high,review,L4,False,如图13-6所示的数阵中，从第2行起，每行都是把上一行抄一遍，然后在相邻两 数之间填入它们的和.请问：第999行各数之和被7除所得的余数是多少？ 图13-6,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,13,计算综合一,超越篇,challenge,97,5,★,0.9977,False,135,very_long,calculation,,,计算综合一|calculation,高思导引超越篇难度,high,auto,L4,False,有一个圆，第一次用一条直径将圆周分成两个半圆周，在每个分点上标上1；第二 次，再将两个半圆周分别分成两个 圆周，在新产生的分点上标上相邻两数之和的 第三 次，再将八个 圆周分别分成两个 圆周，在新产生的分点上标上相邻两数之和的 如此进行了100次.请问：最后圆周上的所有数之和是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,13,计算综合一,超越篇,challenge,97,6,,0.9748,True,116,long,calculation,,has_diagram,计算综合一|calculation,高思导引超越篇难度,high,review,L4,False,将非零自然数按照图13-7中的规律不断写出，发现有些数被写出多次，还有些 数是多少？ 1234.…979899 2345.….9899100 4567100101102 78910103104105 11121314107108109 图13-7,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,13,计算综合一,超越篇,challenge,97,8,,0.9047,False,55,medium,calculation,defined_operation,,计算综合一|计算问题|calculation|defined_operation,高思导引超越篇难度,high,auto,L4,False,规定运算“Q”对任意的x，y，x都满足xΩx=5，xΩ（yΩz）=（xΩy)十z一5.试求 2009Q1949.,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,兴趣篇,interest,98,1,★,0.8806,True,63,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L1,False,"如图14-1,在三角形ABC中，AB是AD的3倍，三角形ACD的面积是5平方厘 米.请问：三角形ABC的面积是多少？ D 图 14 -1",C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,兴趣篇,interest,98,2,★★,0.9782,True,103,long,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L2,False,如图14-2，四边形ABCD是直角梯形.其中AD=12（厘米)，AB=8（厘米)， BC=15（厘米），且三角形ADE，四边形DEBF，三角形CDF的面积相等.阴影三角形DEF的 面积是多少平方厘米？ 图14-2,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,兴趣篇,interest,99,3,★★,0.9891,True,64,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L1,False,一块长方形的土地被分割成4个小长方形，其中三块的面积如图14-3所示（单 位：平方米），剩下一块的面积应该是多少平方米？ 图14-3,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,兴趣篇,interest,99,4,★★,0.9668,True,76,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L1,False,如图14-4，在三角形ABC中，BC是DC的3倍，AC是EC的3倍.三角形DEC 的面积是3平方厘米.请问：三角形ABC的面积是多少平方厘米？ D 图 14 -4,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,兴趣篇,interest,99,5,★★,0.9926,True,71,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L1,False,如图14-5，E是BC上靠近C的三等分点，且ED是AD的2倍.三角形ABC的 面积为36平方厘米.三角形BDE的面积是多少平方厘米？ E 图14-5,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,兴趣篇,interest,99,6,★★,0.9654,True,87,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L1,False,如图14-6所示，已知三角形BEC的面积等于20平方厘米，E是AB边上靠近B 点的四等分点.三角形AED的面积是多少平方厘米？平行四边形DECF的面积是多少平方 厘米？ 图 14-6,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,兴趣篇,interest,100,7,,0.9705,True,56,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L1,False,如图14-7，已知平行四边形ABCD的面积为36，三角形AOD的面积为8.三角形 BOC的面积为多少？ D 图14-7,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,兴趣篇,interest,100,8,★★,0.9896,True,77,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L1,False,如图14-8，长方形ABCD的面积是96平方厘米，E是AD边上靠近D点的三等 分点，F是CD边上靠近C点的四等分点.阴影部分的面积是多少平方厘米？ 图14-8,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,兴趣篇,interest,100,9,,0.9885,True,68,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L1,False,如图14-9，把一个正方形的相邻两边分别增加3和5厘米，结果面积增加了71平 方厘米（阴影部分）.原正方形的面积为多少平方厘米？ 图14-9,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,兴趣篇,interest,100,10,,0.9829,True,74,medium,calculation,,has_diagram,直线形计算二|几何问题|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L1,False,如图14－10所示，把一个正方形的相邻两边分别减少2厘米和4厘米，结果面积 减少了46平方厘米（阴影部分).原正方形的面积为多少平方厘米？ 图14-10,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,拓展篇,extension,101,1,★★,0.9583,True,72,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,如图14-11，有9个小长方形，其中的5个小长方形的面积分别为4，8，12，16，20 平方米.其余4个长方形的面积分别是多少平方米？ 图14 - 11,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,拓展篇,extension,101,2,★★,0.975,True,66,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,图14-12中三角形ABC的面积是180平方厘米，D是BC的中点，AD是AE的 3倍.三角形ABE的面积是多少平方厘米？ D 图14-12,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,拓展篇,extension,101,3,,0.994,True,90,long,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L4,False,如图14-13，在四边形ABCD中，已知CD= 3DF，AE=3ED，而且三角形BFC的面积为6平方厘米， 四边形BEDF的面积为7平方厘米.大四边形ABCD的面 积是多少？ 图14-13,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,拓展篇,extension,101,4,,0.9685,True,65,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,如图14-14，把三角形DEF的各边向外延长1倍后得到 三角形ABC，三角形ABC的面积为1.三角形DEF的面积是多少？ 图 14 -14,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,拓展篇,extension,102,5,★★,0.9872,True,71,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,如图14-15，将一个长为18的长方形，分成一个三角形和一个梯形，而且梯形的面 积是三角形的5倍.三角形ABE的边BE的长是多少？ E 图14-15,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,拓展篇,extension,102,6,,0.956,True,71,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,如图14-16，E是AB边上靠近A点的三等分点，梯形ABCD的面积是三角形 AEC面积的5倍.请问：梯形的下底长是上底长的几倍？ E H 图14-16,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,拓展篇,extension,102,7,,0.9857,True,100,long,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L4,False,如图14-17，一个长方形被分成4个不同颜色的三角形，红色三角形的面积是9平 方厘米，黄色三角形的面积是21平方厘米，绿色三角形的面积是10平方厘米，那么蓝色三角 形的面积是多少平方厘米？ 蓝 绿 图 14-17,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,拓展篇,extension,102,8,★,0.9948,True,92,long,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L4,False,图14-18中，正方形ABCD的面积为1.把每条边都3等分，然后将这8个等分点 与正方形内部的某一点P相连接，形成4个阴影的四边形和4个空白的三角形.阴影部分的 总面积是多少？ 图14-18,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,拓展篇,extension,103,9,★,0.9885,True,84,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,如图14-19，在梯形ABCD中，E是AB的中点.已知梯 形ABCD的面积为35平方厘米，三角形ABD的面积为13平方厘 米.三角形BCE的面积为多少平方厘米？ 图14-19,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,拓展篇,extension,103,10,,0.997,True,71,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,在图14-20中，正方形ADEB和正方形ECFG底边对齐，两个正方形边长分别 为6和4.三角形ACG和三角形BDF的面积分别是多少？ 图14-20,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,拓展篇,extension,103,11,★,0.9943,True,83,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,图14-21是由边长分别为10厘米、12 厘米、8厘米的正方形构成的，有一条与AB边平行 的直线EF将此图形分成面积相等的两部分，那么E BF的长度为多少厘米？ 图14-21,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,拓展篇,extension,103,12,,0.9851,True,152,very_long,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L4,False,（1）如14-22中左图所示，把一个正方形的相邻两边分别增加2厘米和4厘米， 结果面积增加了50平方厘米（阴影部分).原正方形的面积为多少平方厘米？ (2）如14-22中右图所示，把一个正方形的相邻两边分别减少3厘米和5厘米，结果面 积减少了65平方厘米（阴影部分).原正方形的面积为多少平方厘米？ 图14-22,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,拓展篇,extension,104,13,★,0.9903,True,68,medium,calculation,,has_diagram,直线形计算二|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,如图14-23，四边形ABCD内有一点O，O点到四条边的垂线都是4厘米.四边 形的周长是36厘米.四边形的面积是多少平方厘米？ 图14-23,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,拓展篇,extension,104,14,,0.9928,True,76,medium,calculation,,has_diagram,直线形计算二|几何问题|calculation,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,如图14-24，直角三角形ABC套住了一个正方形CDEF， E点恰好在AB边上.直角边AC长20厘米，BC长12厘米.正方形的边长 为多少厘米？ 图14-24,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,超越篇,challenge,104,1,,0.9895,True,68,medium,calculation,,has_diagram,直线形计算二|calculation,高思导引超越篇难度,high,review,L4,False,如图14-25，三角形ABC的每边长都是96厘米，用折 线把这个三角形分割成面积相等的四个三角形.请求出CE和CF 的长度之和. 图14-25,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,超越篇,challenge,104,2,★,0.9926,True,76,medium,calculation,,has_diagram,直线形计算二|calculation,高思导引超越篇难度,high,review,L4,False,如图14-26，把四边形ABCD的各边都延长1倍，得 到一个新四边形EFGH.如果ABCD的面积是5平方厘米，则 EFGH的面积是多少平方厘米？ 图14-26,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,超越篇,challenge,105,3,,0.9734,True,86,medium,calculation,,has_diagram,直线形计算二|calculation,高思导引超越篇难度,high,review,L4,False,图14-27中ABCD是正方形，图中数字是各线段的 长度（单位：厘米).过I点的线段IM将五边形EFGHI分成面 积相等的两部分.线段BM的长度是多少厘米？ M B1F 图14-27,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,超越篇,challenge,105,4,★,0.9926,True,78,medium,calculation,,has_diagram,直线形计算二|calculation,高思导引超越篇难度,high,review,L4,False,如图14-28，在钝角三角形ABC中，M为AB边的中点，MD，EC都垂直于BC 边.若三角形BDE的面积是3平方厘米，则三角形ABC的面积是多少？ 图14-28,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,超越篇,challenge,105,5,,0.9924,True,54,medium,calculation,,has_diagram,直线形计算二|calculation,高思导引超越篇难度,high,review,L4,False,在图14-29中，大正方形面积比小正方形面积大40平方厘米.大正方形面积是多 少平方厘米？ 20厘米 图14-29,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,超越篇,challenge,105,6,,0.9949,True,88,medium,calculation,,has_diagram,直线形计算二|calculation,高思导引超越篇难度,high,review,L4,False,如图14-30，直角三角形ABC的三边长分别为AC=30分米，AB=18分米，BC= 24分米，ED垂直于AC，且ED=95厘米.问正方形BFEG的边长是多少厘米？ G 图14-30,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,超越篇,challenge,106,7,★,0.9747,True,189,very_long,calculation,travel_chain,has_diagram,直线形计算二|calculation|travel_chain,高思导引超越篇难度,high,review,L4,False,菜鸟和大虾在武林大会上相遇，争夺武林盟主的地位.三百回合大战后，两人不分 胜负.突然，菜鸟向对手发出一枚飞镖.说时迟，那时快，飞镖已经接近大虾的胸口，只见大虾 迅速抽身向左闪开，同时用手中的宝剑向飞镖劈去，只听见“堂”的一声，飞镖被劈成了两半. 如图14-31，菜鸟的飞镖是正六角星的形状，边长为5.被大虾劈开的刀口如虚线所示，那么 较小的那部分残片占到整体面积的几分之几？ 图14-31,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,14,直线形计算二,超越篇,challenge,106,8,,0.9917,True,72,medium,calculation,,has_diagram,直线形计算二|几何问题|calculation,高思导引超越篇难度,high,review,L4,False,如图14-32，将三个边长为1的正方形组合在一起，中间的正方形的两个顶点恰好 是另外两个正方形的中心.请问：图中阴影部分的面积是多少？ 图14-32,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,兴趣篇,interest,107,1,★,0.9911,False,39,short,geometry,,,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,已知一个扇形的圆心角为120°，半径为2，这个扇形的面积和周长各是多少？（π取,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,兴趣篇,interest,107,2,★★,0.9933,False,50,medium,geometry,,,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,auto,L1,False,已知一个圆的面积是28.26平方厘米，那么这个圆的半径和周长分别是多少？（π 取3.14) 取3.14),C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,兴趣篇,interest,108,4,★,0.9852,True,131,very_long,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L3,False,（1）根据图15-1所给的数值，求这个图形的外周长和面积.（π取3.14) (2）如图15-2，有8个半径为1厘米的小圆，用它们圆周的一部分连成一个花瓣图形， 图中的黑点是这些圆的圆心.如果圆周率π取3.14，那么花瓣图形的周长和面积分别是 多少？ 图15-1 图15-2,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,兴趣篇,interest,108,5,,0.9018,True,52,medium,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L1,False,如图15-3，求各图形中阴影部分的面积.（图中长度单位为厘米，π取3.14) (1) (2) (3) 图15-3,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,兴趣篇,interest,108,6,,0.93,True,51,medium,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L1,False,如图15-4，求各图中阴影部分的面积.（图中长度单位为厘米，π取3.14) (1) (2) (3) 图15-4,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,兴趣篇,interest,109,7,,0.9904,True,78,medium,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L1,False,图15-5中甲区域比乙区域的面积大57平方厘米，且半圆的半径是10厘米.其中 直角三角形竖直的直角边的长度是多少？（π取3.14) 20厘米 图15-5 图15-6,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,兴趣篇,interest,109,8,,0.9774,True,23,short,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L1,False,求图15-6中阴影部分的面积.（π取3.14),C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,兴趣篇,interest,109,9,,0.9531,True,88,medium,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L1,False,如图15-7，在3X3的方格表中，分别以A，E为圆心，3，2为半径，画出圆心角都 是90的两段圆弧.图中阴影部分的面积是多少？（π取3.14) IV ⅢI B C DE 图15-7 图15-8,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,兴趣篇,interest,109,10,,0.9819,True,100,long,geometry,travel_chain|geometry_transform,has_diagram,圆与扇形|几何问题|geometry|travel_chain|geometry_transform,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,low,review,L3,False,一条直线上放着一个长和宽分别为4厘米和3厘米的长方形I（图15－8).让这 个长方形绕顶点B顺时针旋转90°后到达长方形Ⅱ的位置，这样连续做三次，A点到达E点的 位置.求A点经过的总路程的长度.（π取3）,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,109,1,★,0.9888,False,78,medium,geometry,,,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L3,False,（1）已知一个扇形的半径为2厘米，弧长为3.14，这个扇形的面积是多少？ (2）已知一个半圆形的面积是56.52平方厘米，求这个半圆形的周长.（π取3.14),C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,110,2,★★,0.9601,False,51,medium,geometry,,,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,auto,L3,False,已知一个扇形的面积为18.84平方厘米，圆心角为60°，这个扇形的半径和周长各 是多少？（π取3.14）,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,110,3,,0.9499,True,48,medium,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,如图15-9，求各图中阴影部分的面积.（图中长度单位为厘米，π取3.14) (1) (2) 图15-9,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,110,4,,0.9889,True,82,medium,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,如图15-10，直角三角形ABC的面积是45，分别以B， C为圆心，3为半径画圆.已知图中阴影部分的面积是35.58.请 问：角A是多少度？（π取3.14) 图15-10,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,110,5,,0.9722,True,104,long,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L4,False,图15-11是一个直径是3厘米的半圆，AB是直径.如图15-12所示，让A点不 动，把整个半圆逆时针转60°，此时B点移动到C点.请问：图中阴影部分的面积是多少平方厘 米？(π取3.14) 图15-11 图15-12,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,111,6,,0.9904,True,73,medium,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,如图15－13，在一块面积为36平方厘米的圆形铝板中，裁出了7个同样大小的圆 铝板.问：余下的边角料的总面积是多少平方厘米？ 图15-13 图15-14,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,111,7,,0.9935,True,71,medium,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,图15-14中的4个圆的圆心是正方形的4个顶点，它们的公共点是该正方形的中 心.如果每个圆的半径都是1厘米，那么阴影部分的总面积是多少平方厘米？,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,111,8,,0.9921,True,91,long,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L4,False,图15-15中有一个等腰直角三角形ABC，一个以AB为直 径的半圆和一个以BC为半径的扇形.已知AB=BC=10厘米，那么图 中阴影部分的面积为多少平方厘米？（π取3.14) 图15-15,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,111,9,,0.9938,True,56,medium,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,图15-16是由一个圆与一个直角扇形重叠组成的，其中 圆的直径与扇形的半径都是4.图中阴影部分的面积是多少？（π取,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,111,3,,0.9917,True,6,short,geometry,,has_diagram|short_question_text,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,unsafe,L3,False,图15-16,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,111,10,★,0.9726,True,123,very_long,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L4,False,（1）如图15-17，已知外面大圆的半径是4， 求正方形以及里面小圆的面积.（答案用π表示） (2）已知图15-18中正方形的边长为2，分别以其 四个顶点为圆心的直角扇形恰好交于正方形中心，求图 中阴影部分的面积.（答案用π表示) 图15-17 图15-18,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
5,竞赛数学导引 五年级,15,圆与扇形,拓展篇,extension,112,11,,0.9921,True,58,medium,geometry,,has_diagram,圆与扇形|geometry,5、6年级及以前高思导引拓展篇及以下难度 或 七年级及以上校内课本难度,mid,review,L3,False,图15-19中有一个矩形和两个半径分别为5和2的直角扇 形.请问：两个阴影部分的面积之差是多少？（π取3） 图15-19,C:\Users\admin\Desktop\试卷分析project\参考教材\竞赛数学导引 五年级.pdf
